,kg,calories
2927,86,152.22
2928,102,188.70000000000002
2929,123,222.63
2930,86,151.36
2931,161,291.41
2932,93,171.11999999999998
2933,82,150.06
2934,85,150.45
2935,157,282.6
2936,60,111.0
2937,61,106.75
2938,111,195.36
2939,60,106.8
2940,161,286.58
2941,151,279.35
2942,102,182.58
2943,61,107.97
2944,105,186.9
2945,127,233.67999999999998
2946,93,164.61
2947,150,271.5
2948,77,137.06
2949,115,204.70000000000002
2950,145,261.0
2951,76,135.28
2952,60,109.19999999999999
2953,67,121.93999999999998
2954,158,292.3
2955,66,116.82000000000001
2956,122,225.70000000000002
2957,78,136.5
2958,119,215.39000000000001
2959,101,184.83
2960,79,138.25
2961,100,184.0
2962,91,165.61999999999998
2963,51,94.35000000000001
2964,144,259.2
2965,90,161.1
2966,57,103.17
2967,165,305.25
2968,109,194.02
2969,89,163.76
2970,50,89.5
2971,72,126.72
2972,153,273.87
2973,150,273.0
2974,98,178.35999999999999
2975,162,288.36
2976,126,231.83999999999997
2977,65,113.75
2978,132,238.92000000000002
2979,116,206.48
2980,116,203.0
2981,170,297.5
2982,170,306.0
2983,123,220.17000000000002
2984,131,234.49
2985,105,194.25
2986,136,246.16
2987,50,92.5
2988,167,297.26
2989,116,203.0
2990,151,270.29
2991,127,232.41
2992,76,136.04
2993,102,188.70000000000002
2994,82,146.78
2995,143,257.40000000000003
2996,50,90.0
2997,167,307.28
2998,81,147.42
2999,57,104.88
3000,149,265.22
3001,144,253.44
3002,111,203.13
3003,95,172.89999999999998
3004,107,187.25
3005,123,225.09
3006,107,188.32
3007,98,180.32
3008,73,129.94
3009,135,249.75
3010,160,280.0
3011,106,189.74
3012,117,208.26
3013,63,110.25
3014,67,121.27000000000001
3015,151,267.27
3016,122,213.5
3017,112,204.96
3018,151,276.33
3019,72,129.6
3020,103,186.43
3021,80,140.0
3022,56,99.68
3023,142,258.44
3024,85,150.45
3025,79,146.15
3026,153,279.99
3027,55,99.55
3028,168,304.08
3029,93,170.19
3030,153,278.46
3031,120,219.60000000000002
3032,102,187.67999999999998
3033,115,202.4
3034,99,174.24
3035,55,97.35
3036,91,161.07
3037,100,185.0
3038,53,97.52
3039,154,278.74
3040,74,133.94
3041,70,128.79999999999998
3042,108,193.32
3043,84,155.4
3044,83,150.23000000000002
3045,71,124.25
3046,93,169.26
3047,146,261.34000000000003
3048,106,192.92
3049,61,109.19
3050,107,192.6
3051,92,166.52
3052,141,253.8
3053,133,239.4
3054,96,173.76
3055,155,271.25
3056,134,238.52
3057,163,296.65999999999997
3058,168,295.68
3059,82,145.96
3060,93,164.61
3061,161,293.02
3062,123,221.4
3063,146,261.34000000000003
3064,165,303.59999999999997
3065,108,199.8
3066,149,269.69
3067,166,305.44
3068,107,187.25
3069,122,220.82
3070,60,106.2
3071,132,232.32
3072,77,136.29
3073,130,231.4
3074,156,280.8
3075,60,108.60000000000001
3076,114,200.64000000000001
3077,117,207.09
3078,87,160.07999999999998
3079,74,132.46
3080,151,267.27
3081,108,191.16
3082,153,283.05
3083,160,292.8
3084,152,275.12
3085,107,190.46
3086,73,135.05
3087,107,196.88
3088,143,253.11
3089,88,159.28
3090,51,94.35000000000001
3091,68,121.04
3092,81,147.42
3093,90,162.9
3094,118,218.3
3095,88,154.88
3096,70,123.9
3097,152,267.52
3098,127,232.41
3099,116,207.64000000000001
3100,102,180.54
3101,84,147.0
3102,109,195.11
3103,123,215.25
3104,98,180.32
3105,94,173.9
3106,152,266.0
3107,94,165.44
3108,110,192.5
3109,72,131.76
3110,132,233.64000000000001
3111,101,178.77
3112,97,176.54
3113,122,218.38
3114,51,91.8
3115,148,261.96
3116,164,293.56
3117,117,204.75
3118,102,178.5
3119,77,138.6
3120,60,105.0
3121,76,137.56
3122,74,134.67999999999998
3123,141,256.62
3124,124,220.72
3125,129,237.35999999999999
3126,78,138.84
3127,146,264.26
3128,146,255.5
3129,114,205.20000000000002
3130,136,246.16
3131,96,174.71999999999997
3132,108,193.32
3133,170,314.5
3134,121,215.38
3135,79,139.04
3136,56,98.0
3137,129,227.04
3138,137,247.97
3139,77,138.6
3140,149,274.15999999999997
3141,101,182.81
3142,94,166.38
3143,57,105.45
3144,150,265.5
3145,138,247.02
3146,99,180.17999999999998
3147,90,163.79999999999998
3148,71,127.8
3149,108,197.64000000000001
3150,165,290.4
3151,133,246.05
3152,87,159.21
3153,77,142.45000000000002
3154,149,266.71
3155,144,259.2
3156,110,203.5
3157,99,175.23
3158,142,259.86
3159,58,107.30000000000001
3160,154,281.82
3161,59,104.43
3162,72,131.76
3163,146,258.42
3164,139,255.76
3165,141,252.39000000000001
3166,62,114.07999999999998
3167,71,125.67
3168,83,145.25
3169,51,90.78
3170,142,251.34
3171,63,113.4
3172,89,157.53
3173,53,93.28
3174,113,200.01
3175,52,92.04
3176,104,188.24
3177,50,90.99999999999999
3178,168,304.08
3179,148,270.84000000000003
3180,63,115.29
3181,121,215.38
3182,96,168.96
3183,121,212.96
3184,144,262.08
3185,95,171.95000000000002
3186,57,100.32000000000001
3187,101,178.77
3188,151,268.78000000000003
3189,98,176.4
3190,84,155.4
3191,54,99.9
3192,53,97.52
3193,118,218.3
3194,127,228.6
3195,147,267.53999999999996
3196,130,234.0
3197,126,230.58
3198,155,285.2
3199,152,270.56
3200,131,233.18
3201,52,94.12
3202,55,100.1
3203,170,299.2
3204,65,117.0
3205,131,241.04
3206,82,151.70000000000002
3207,104,192.4
3208,101,184.83
3209,57,104.88
3210,166,300.46000000000004
3211,96,169.92000000000002
3212,150,273.0
3213,52,92.56
3214,140,245.0
3215,78,143.51999999999998
3216,133,244.71999999999997
3217,58,103.82000000000001
3218,87,158.33999999999997
3219,90,162.0
3220,167,300.6
3221,149,274.15999999999997
3222,53,98.05000000000001
3223,100,179.0
3224,125,231.25
3225,155,277.45
3226,100,180.0
3227,155,283.65000000000003
3228,106,189.74
3229,122,219.6
3230,84,152.04
3231,160,284.8
3232,169,305.89
3233,154,269.5
3234,76,133.0
3235,98,176.4
3236,61,106.75
3237,136,242.08
3238,167,303.94
3239,90,158.4
3240,71,125.67
3241,74,129.5
3242,127,234.95000000000002
3243,149,269.69
3244,85,156.39999999999998
3245,153,281.52
3246,103,185.4
3247,125,231.25
3248,116,203.0
3249,131,233.18
3250,146,262.8
3251,143,250.25
3252,119,210.63
3253,109,192.93
3254,50,90.0
3255,146,262.8
3256,76,139.08
3257,58,101.5
3258,135,249.75
3259,97,178.48
3260,160,292.8
3261,141,258.03000000000003
3262,161,294.63
3263,160,292.8
3264,151,273.31
3265,106,187.62
3266,73,131.4
3267,69,126.96
3268,136,243.44
3269,137,243.86
3270,96,169.92000000000002
3271,79,141.41
3272,89,162.87
3273,86,155.66
3274,158,278.08
3275,63,111.51
3276,141,249.57
3277,76,140.6
3278,63,110.88
3279,122,224.48
3280,70,126.7
3281,147,258.72
3282,170,304.3
3283,85,149.6
3284,69,126.96
3285,78,141.95999999999998
3286,148,259.0
3287,56,98.0
3288,159,283.02
3289,135,240.3
3290,150,268.5
3291,89,164.65
3292,95,173.85
3293,67,122.61
3294,114,207.48
3295,64,112.0
3296,125,221.25
3297,54,99.9
3298,124,221.96
3299,115,205.85
3300,166,298.8
3301,163,299.91999999999996
3302,51,90.27
3303,128,234.24
3304,127,222.25
3305,157,284.17
3306,85,154.7
3307,73,127.75
3308,78,141.95999999999998
3309,91,161.07
3310,60,105.6
3311,97,178.48
3312,145,261.0
3313,52,93.60000000000001
3314,124,221.96
3315,83,152.72
3316,85,152.15
3317,160,283.2
3318,167,302.27
3319,145,258.1
3320,152,278.16
3321,54,95.04
3322,81,141.75
3323,66,119.46000000000001
3324,151,273.31
3325,91,165.61999999999998
3326,158,284.40000000000003
3327,89,158.42000000000002
3328,149,266.71
3329,159,292.56
3330,148,272.32
3331,165,297.0
3332,98,177.38
3333,84,147.0
3334,61,111.02
3335,151,268.78000000000003
3336,129,229.62
3337,144,257.76
3338,117,209.43
3339,89,161.98
3340,169,299.13
3341,82,145.96
3342,169,300.82
3343,91,161.98
3344,98,178.35999999999999
3345,86,152.22
3346,123,223.85999999999999
3347,160,292.8
3348,145,262.45
3349,68,123.75999999999999
3350,99,179.19
3351,145,268.25
3352,71,126.38
3353,126,221.76
3354,147,258.72
3355,121,211.75
3356,83,149.4
3357,93,162.75
3358,145,265.35
3359,84,152.04
3360,131,238.42
3361,129,237.35999999999999
3362,93,164.61
3363,164,291.92
3364,59,105.02
3365,103,185.4
3366,79,139.83
3367,96,177.60000000000002
3368,105,189.0
3369,65,117.65
3370,78,137.28
3371,115,201.25
3372,63,111.51
3373,135,241.65
3374,109,201.65
3375,50,92.5
3376,66,116.82000000000001
3377,93,166.47
3378,76,136.04
3379,87,153.99
3380,108,192.24
3381,126,231.83999999999997
3382,170,300.9
3383,55,97.35
3384,84,152.04
3385,60,105.0
3386,145,268.25
3387,117,207.09
3388,84,155.4
3389,152,281.2
3390,119,214.20000000000002
3391,137,241.12
3392,74,129.5
3393,59,106.79
3394,132,241.56
3395,141,256.62
3396,61,109.19
3397,84,147.84
3398,141,260.85
3399,50,88.5
3400,111,196.47
3401,102,184.62
3402,100,184.0
3403,89,164.65
3404,112,203.83999999999997
3405,122,225.70000000000002
3406,101,185.83999999999997
3407,58,103.24
3408,115,207.0
3409,131,238.42
3410,106,196.10000000000002
3411,125,222.5
3412,93,172.05
3413,162,293.22
3414,58,101.5
3415,53,93.28
3416,151,270.29
3417,155,271.25
3418,145,259.55
3419,80,143.2
3420,164,301.76
3421,110,195.8
3422,72,130.32
3423,99,173.25
3424,138,248.4
3425,112,207.20000000000002
3426,133,244.71999999999997
3427,100,183.0
3428,108,199.8
3429,138,249.78
3430,124,224.44
3431,84,154.56
3432,56,98.0
3433,57,102.60000000000001
3434,119,216.57999999999998
3435,148,267.88
3436,76,139.08
3437,93,167.4
3438,89,157.53
3439,129,237.35999999999999
3440,89,164.65
3441,154,283.35999999999996
3442,131,235.8
3443,94,167.32
3444,65,120.25
3445,153,267.75
3446,73,135.05
3447,151,270.29
3448,94,167.32
3449,91,159.25
3450,160,286.4
3451,93,164.61
3452,170,307.7
3453,136,239.36
3454,149,269.69
3455,157,290.45
3456,85,155.55
3457,80,144.8
3458,78,143.51999999999998
3459,73,127.75
3460,136,251.60000000000002
3461,98,179.34
3462,67,119.26
3463,132,237.6
3464,121,223.85000000000002
3465,142,252.76
3466,58,104.98
3467,53,97.52
3468,76,137.56
3469,81,147.42
3470,83,149.4
3471,59,107.38
3472,125,227.49999999999997
3473,97,178.48
3474,73,131.4
3475,144,252.0
3476,65,116.35000000000001
3477,56,103.03999999999999
3478,153,270.81
3479,97,175.57
3480,132,233.64000000000001
3481,109,201.65
3482,120,210.0
3483,169,307.58
3484,81,142.56
3485,86,159.1
3486,153,281.52
3487,139,244.64000000000001
3488,53,94.87
3489,50,90.5
3490,74,136.9
3491,145,255.2
3492,78,143.51999999999998
3493,143,261.69
3494,160,280.0
3495,148,266.40000000000003
3496,66,115.5
3497,84,155.4
3498,51,91.29
3499,106,190.8
3500,115,204.70000000000002
3501,79,146.15
3502,131,230.56
3503,164,300.12
3504,141,255.21
3505,82,151.70000000000002
3506,54,97.2
3507,117,209.43
3508,121,219.01000000000002
3509,161,286.58
3510,51,90.78
3511,77,141.67999999999998
3512,124,219.48
3513,89,156.64000000000001
3514,70,126.0
3515,82,151.70000000000002
3516,126,228.06
3517,99,175.23
3518,150,264.0
3519,56,98.0
3520,154,277.2
3521,60,110.39999999999999
3522,102,179.52
3523,122,220.82
3524,111,197.58
3525,70,123.9
3526,135,236.25
3527,155,271.25
3528,66,120.78
3529,151,274.82
3530,140,250.6
3531,108,189.0
3532,144,252.0
3533,103,187.45999999999998
3534,104,183.04
3535,162,286.74
3536,163,301.55
3537,138,242.88
3538,97,178.48
3539,166,307.1
3540,66,116.82000000000001
3541,93,168.33
3542,155,286.75
3543,155,279.0
3544,168,295.68
3545,50,92.5
3546,107,187.25
3547,92,166.52
3548,57,100.89
3549,66,122.10000000000001
3550,71,131.35
3551,114,210.9
3552,136,242.08
3553,112,204.96
3554,95,173.85
3555,81,148.23000000000002
3556,63,115.91999999999999
3557,148,261.96
3558,163,301.55
3559,58,104.98
3560,114,202.92000000000002
3561,65,117.65
3562,91,166.53
3563,108,193.32
3564,92,169.27999999999997
3565,132,231.0
3566,105,185.85
3567,60,107.4
3568,72,130.32
3569,51,89.25
3570,160,294.4
3571,130,239.2
3572,122,222.04
3573,66,120.11999999999999
3574,124,217.0
3575,73,132.85999999999999
3576,88,160.16
3577,157,290.45
3578,165,290.4
3579,101,185.83999999999997
3580,57,103.17
3581,81,149.04
3582,52,94.12
3583,61,109.8
3584,151,274.82
3585,84,151.20000000000002
3586,117,216.45000000000002
3587,54,95.58
3588,76,138.32
3589,147,266.07
3590,86,151.36
3591,84,147.0
3592,145,256.65
3593,116,206.48
3594,118,212.4
3595,109,191.84
3596,160,296.0
3597,140,250.6
3598,62,110.98
3599,57,101.46000000000001
3600,52,93.08
3601,51,92.31
3602,53,92.75
3603,68,125.80000000000001
3604,100,184.0
3605,132,231.0
3606,149,269.69
3607,89,161.09
3608,54,95.58
3609,104,184.08
3610,102,186.66
3611,117,215.27999999999997
3612,93,164.61
3613,115,203.55
3614,119,220.15
3615,54,99.9
3616,74,134.67999999999998
3617,85,149.6
3618,80,146.4
3619,98,174.44
3620,109,200.55999999999997
3621,92,164.68
3622,132,240.23999999999998
3623,114,209.76
3624,75,136.5
3625,60,108.60000000000001
3626,143,263.12
3627,55,101.19999999999999
3628,74,130.98
3629,134,238.52
3630,141,259.44
3631,146,259.88
3632,149,275.65000000000003
3633,142,252.76
3634,72,128.16
3635,75,131.25
3636,104,188.24
3637,163,299.91999999999996
3638,140,246.4
3639,68,119.0
3640,85,152.15
3641,143,264.55
3642,164,296.84000000000003
3643,53,92.75
3644,87,152.25
3645,52,91.0
3646,147,258.72
3647,73,131.4
3648,159,286.2
3649,117,209.43
3650,129,237.35999999999999
3651,122,219.6
3652,74,131.72
3653,125,231.25
3654,159,289.38
3655,85,151.3
3656,51,90.78
3657,89,156.64000000000001
3658,169,305.89
3659,74,133.94
3660,100,179.0
3661,75,135.0
3662,148,269.35999999999996
3663,52,93.60000000000001
3664,127,229.87
3665,123,226.32
3666,124,217.0
3667,128,232.95999999999998
3668,62,112.83999999999999
3669,75,132.75
3670,126,223.02
3671,77,141.67999999999998
3672,81,149.04
3673,153,269.28000000000003
3674,153,278.46
3675,98,175.42000000000002
3676,133,239.4
3677,114,208.62
3678,148,260.48
3679,56,100.24000000000001
3680,169,299.13
3681,65,113.75
3682,114,207.48
3683,96,171.84
3684,82,150.88
3685,73,129.21
3686,128,224.0
3687,122,223.26000000000002
3688,53,96.46
3689,141,250.98
3690,97,174.6
3691,70,124.60000000000001
3692,58,104.4
3693,62,112.83999999999999
3694,80,146.4
3695,123,216.48
3696,114,200.64000000000001
3697,100,177.0
3698,52,92.56
3699,74,133.20000000000002
3700,136,242.08
3701,155,280.55
3702,95,170.05
3703,148,260.48
3704,126,231.83999999999997
3705,132,240.23999999999998
3706,162,294.84
3707,74,133.94
3708,73,130.67000000000002
3709,107,191.53
3710,69,125.57999999999998
3711,136,250.23999999999998
3712,95,175.75
3713,170,306.0
3714,136,240.72
3715,168,305.76
3716,154,283.35999999999996
3717,111,198.69
3718,52,92.04
3719,104,184.08
3720,148,272.32
3721,131,234.49
3722,140,259.0
3723,145,253.75
3724,135,240.3
3725,58,102.08
3726,86,153.08
3727,78,139.62
3728,113,198.88
3729,105,190.05
3730,166,290.5
3731,159,290.97
3732,136,248.88
3733,133,236.74
3734,163,293.40000000000003
3735,56,100.24000000000001
3736,53,95.4
3737,57,103.74
3738,142,252.76
3739,55,96.8
3740,89,158.42000000000002
3741,63,110.25
3742,81,142.56
3743,65,117.65
3744,134,234.5
3745,65,117.65
3746,81,146.61
3747,167,295.59
3748,128,229.12
3749,143,263.12
3750,56,101.91999999999999
3751,141,259.44
3752,137,241.12
3753,154,272.58
3754,76,138.32
3755,66,122.10000000000001
3756,56,100.8
3757,84,150.36
3758,71,131.35
3759,62,109.12
3760,58,107.30000000000001
3761,110,192.5
3762,64,116.47999999999999
3763,114,205.20000000000002
3764,60,106.2
3765,94,164.5
3766,145,268.25
3767,145,268.25
3768,63,114.66
3769,129,234.77999999999997
3770,70,123.2
3771,88,155.76
3772,153,281.52
3773,67,117.92
3774,109,192.93
3775,82,148.42000000000002
3776,152,272.08
3777,125,231.25
3778,101,182.81
3779,63,113.4
3780,159,281.43
3781,161,293.02
3782,89,158.42000000000002
3783,127,231.14
3784,155,277.45
3785,64,113.92
3786,55,100.1
3787,58,107.30000000000001
3788,126,225.54
3789,119,209.44
3790,120,220.79999999999998
3791,154,274.12
3792,156,277.68
3793,151,264.25
3794,94,172.02
3795,66,118.14
3796,145,268.25
3797,72,127.44
3798,121,211.75
3799,74,136.16
3800,166,302.11999999999995
3801,99,175.23
3802,88,161.92
3803,103,187.45999999999998
3804,128,226.56
3805,92,168.36
3806,160,296.0
3807,64,115.2
3808,110,201.3
3809,67,120.60000000000001
3810,71,131.35
3811,111,198.69
3812,100,177.0
3813,131,235.8
3814,57,104.88
3815,115,201.25
3816,88,162.8
3817,57,104.31
3818,152,279.67999999999995
3819,145,261.0
3820,144,257.76
3821,64,116.47999999999999
3822,92,162.84
3823,152,275.12
3824,155,283.65000000000003
3825,157,285.73999999999995
3826,126,223.02
3827,87,160.95000000000002
3828,136,242.08
3829,84,155.4
3830,67,117.92
3831,78,138.06
3832,136,248.88
3833,71,129.22
3834,143,258.83
3835,150,276.0
3836,130,231.4
3837,154,283.35999999999996
3838,52,96.2
3839,75,132.0
3840,81,147.42
3841,145,266.79999999999995
3842,74,129.5
3843,64,117.12
3844,127,232.41
3845,72,131.04
3846,97,178.48
3847,154,274.12
3848,77,136.29
3849,63,112.14
3850,118,210.04
3851,119,220.15
3852,64,112.64
3853,66,116.82000000000001
3854,90,159.3
3855,54,96.66
3856,61,106.75
3857,127,224.79
3858,55,100.65
3859,77,137.83
3860,155,275.9
3861,67,121.27000000000001
3862,144,253.44
3863,59,106.2
3864,170,314.5
3865,65,120.25
3866,124,217.0
3867,137,241.12
3868,145,259.55
3869,166,290.5
3870,86,157.38
3871,167,305.61
3872,124,218.24
3873,129,230.91
3874,92,164.68
3875,56,99.12
3876,108,191.16
3877,121,223.85000000000002
3878,140,246.4
3879,90,162.0
3880,114,208.62
3881,139,244.64000000000001
3882,95,169.1
3883,113,203.4
3884,67,122.61
3885,96,172.8
3886,121,219.01000000000002
3887,149,271.17999999999995
3888,90,166.5
3889,163,291.77
3890,127,233.67999999999998
3891,89,156.64000000000001
3892,102,182.58
3893,54,96.66
3894,81,144.99
3895,148,266.40000000000003
3896,57,100.89
3897,97,169.75
3898,75,136.5
3899,143,263.12
3900,89,161.98
3901,85,156.39999999999998
3902,154,278.74
3903,151,277.84
3904,51,92.31
3905,147,270.47999999999996
3906,54,96.66
3907,141,246.75
3908,136,246.16
3909,161,291.41
3910,170,302.6
3911,51,90.78
3912,58,104.98
3913,124,226.92000000000002
3914,131,239.73000000000002
3915,104,182.0
3916,165,300.29999999999995
3917,156,285.48
3918,53,92.75
3919,64,117.12
3920,95,172.89999999999998
3921,59,109.15
3922,169,302.51
3923,67,119.26
3924,104,190.32
3925,137,243.86
3926,50,90.5
3927,122,222.04
3928,52,95.16
3929,136,248.88
3930,169,297.44
3931,157,287.31
3932,84,153.72
3933,121,212.96
3934,79,139.83
3935,91,166.53
3936,89,164.65
3937,88,162.8
3938,100,181.0
3939,94,172.95999999999998
3940,144,254.88
3941,54,98.27999999999999
3942,59,109.15
3943,142,259.86
3944,114,201.78
3945,68,121.72
3946,99,173.25
3947,143,261.69
3948,164,303.40000000000003
3949,150,262.5
3950,50,89.5
3951,60,111.0
3952,61,109.19
3953,93,165.54
3954,100,179.0
3955,137,246.6
3956,68,122.4
3957,53,95.4
3958,72,130.32
3959,78,138.84
3960,107,194.73999999999998
3961,153,275.40000000000003
3962,167,302.27
3963,73,129.21
3964,131,233.18
3965,114,201.78
3966,102,183.6
3967,81,147.42
3968,60,109.19999999999999
3969,125,222.5
3970,155,285.2
3971,127,228.6
3972,141,253.8
3973,124,225.67999999999998
3974,129,237.35999999999999
3975,82,148.42000000000002
3976,73,135.05
3977,87,152.25
3978,78,141.18
3979,54,97.2
3980,95,166.25
3981,59,106.79
3982,69,124.89
3983,60,106.2
3984,100,175.0
3985,155,279.0
3986,106,185.5
3987,143,251.68
3988,79,140.62
3989,162,291.6
3990,147,260.19
3991,129,237.35999999999999
3992,53,94.34
3993,118,212.4
3994,153,273.87
3995,95,167.2
3996,133,234.08
3997,70,123.2
3998,120,220.79999999999998
3999,68,119.0
4000,170,302.6
4001,58,106.72
4002,144,262.08
4003,146,265.71999999999997
4004,110,203.5
4005,130,234.0
4006,109,190.75
4007,153,276.93
4008,95,167.2
4009,77,138.6
4010,73,132.85999999999999
4011,141,252.39000000000001
4012,107,188.32
4013,155,283.65000000000003
4014,102,181.56
4015,121,216.59
4016,140,245.0
4017,52,95.67999999999999
4018,151,273.31
4019,64,113.92
4020,91,161.07
4021,59,105.02
4022,103,189.51999999999998
4023,53,98.05000000000001
4024,105,192.15
4025,66,121.44
4026,114,208.62
4027,170,300.9
4028,80,140.8
4029,126,228.06
4030,59,106.79
4031,70,122.5
4032,127,229.87
4033,100,183.0
4034,67,119.93
4035,70,128.1
4036,71,127.09
4037,152,279.67999999999995
4038,50,92.0
4039,96,170.88
4040,133,246.05
4041,97,177.51000000000002
4042,141,246.75
4043,89,161.09
4044,152,281.2
4045,90,162.0
4046,82,143.5
4047,94,171.07999999999998
4048,147,260.19
4049,75,137.25
4050,154,269.5
4051,91,168.35
4052,106,195.04
4053,166,295.48
4054,108,192.24
4055,67,122.61
4056,125,227.49999999999997
4057,144,259.2
4058,79,138.25
4059,78,141.18
4060,131,234.49
4061,125,227.49999999999997
4062,94,172.02
4063,86,157.38
4064,137,253.45000000000002
4065,87,156.6
4066,91,160.16
4067,71,126.38
4068,86,159.1
4069,132,237.6
4070,113,197.75
4071,115,211.6
4072,169,307.58
4073,136,250.23999999999998
4074,79,141.41
4075,55,98.45
4076,60,109.80000000000001
4077,115,207.0
4078,93,163.68
4079,158,281.24
4080,168,297.36
4081,122,224.48
4082,155,274.35
4083,147,269.01
4084,73,133.59
4085,148,270.84000000000003
4086,57,104.31
4087,159,289.38
4088,157,284.17
4089,131,239.73000000000002
4090,135,243.0
4091,107,194.73999999999998
4092,86,151.36
4093,110,195.8
4094,122,223.26000000000002
4095,53,95.4
4096,119,211.82
4097,72,128.88
4098,110,198.0
4099,150,268.5
4100,140,256.2
4101,75,132.75
4102,155,283.65000000000003
4103,126,224.28
4104,100,184.0
4105,139,248.81
4106,73,132.13
4107,153,267.75
4108,114,205.20000000000002
4109,83,153.55
4110,77,141.67999999999998
4111,138,255.3
4112,52,96.2
4113,148,261.96
4114,125,228.75
4115,168,307.44
4116,57,101.46000000000001
4117,94,172.02
4118,65,117.0
4119,161,289.8
4120,91,165.61999999999998
4121,84,149.52
4122,68,121.72
4123,99,174.24
4124,108,196.55999999999997
4125,115,210.45000000000002
4126,52,93.08
4127,161,296.23999999999995
4128,169,312.65000000000003
4129,105,185.85
4130,165,305.25
4131,52,94.12
4132,161,293.02
4133,128,231.68
4134,106,191.86
4135,160,288.0
4136,158,281.24
4137,101,182.81
4138,134,238.52
4139,117,208.26
4140,55,99.0
4141,73,131.4
4142,165,288.75
4143,160,283.2
4144,55,99.0
4145,78,142.74
4146,140,250.6
4147,128,236.8
4148,59,105.02
4149,164,287.0
4150,150,265.5
4151,55,100.65
4152,67,123.95
4153,156,280.8
4154,170,307.7
4155,101,179.78
4156,80,140.8
4157,69,127.65
4158,53,98.05000000000001
4159,130,235.3
4160,132,238.92000000000002
4161,97,169.75
4162,134,237.18
4163,61,109.8
4164,75,132.0
4165,103,184.37
4166,58,103.82000000000001
4167,111,196.47
4168,161,286.58
4169,148,261.96
4170,159,292.56
4171,135,237.6
4172,130,237.9
4173,73,127.75
4174,83,146.91
4175,113,206.79000000000002
4176,96,171.84
4177,146,265.71999999999997
4178,138,248.4
4179,152,269.04
4180,109,192.93
4181,115,209.29999999999998
4182,153,279.99
4183,59,109.15
4184,72,131.04
4185,165,300.29999999999995
4186,64,117.12
4187,137,252.07999999999998
4188,77,141.67999999999998
4189,141,246.75
4190,100,180.0
4191,125,227.49999999999997
4192,96,174.71999999999997
4193,95,175.75
4194,61,111.63000000000001
4195,143,258.83
4196,130,235.3
4197,113,197.75
4198,66,116.82000000000001
4199,164,303.40000000000003
4200,106,188.68
4201,88,162.8
4202,65,113.75
4203,97,175.57
4204,167,300.6
4205,84,152.04
4206,53,94.34
4207,137,249.33999999999997
4208,104,188.24
4209,75,132.75
4210,96,172.8
4211,130,232.70000000000002
4212,104,185.12
4213,84,153.72
4214,84,147.84
4215,122,213.5
4216,131,238.42
4217,158,292.3
4218,74,130.98
4219,135,237.6
4220,152,279.67999999999995
4221,138,242.88
4222,146,264.26
4223,72,132.48
4224,135,245.7
4225,145,262.45
4226,110,193.6
4227,69,127.65
4228,137,239.75
4229,62,111.60000000000001
4230,93,166.47
4231,131,233.18
4232,140,250.6
4233,144,262.08
4234,71,129.93
4235,56,102.48
4236,98,179.34
4237,95,173.85
4238,102,179.52
4239,155,277.45
4240,122,225.70000000000002
4241,65,115.7
4242,120,211.2
4243,156,280.8
4244,56,101.91999999999999
4245,135,238.95
4246,136,251.60000000000002
4247,52,95.67999999999999
4248,107,197.95000000000002
4249,146,265.71999999999997
4250,108,190.08
4251,79,145.35999999999999
4252,125,225.0
4253,110,198.0
4254,79,143.78
4255,92,167.44
4256,148,273.8
4257,161,294.63
4258,88,157.52
4259,59,108.55999999999999
4260,104,185.12
4261,76,133.76
4262,149,260.75
4263,107,193.67000000000002
4264,117,208.26
4265,138,242.88
4266,158,276.5
4267,51,93.33
4268,50,88.5
4269,78,144.3
4270,161,291.41
4271,52,93.08
4272,50,91.5
4273,114,206.34
4274,146,261.34000000000003
4275,165,303.59999999999997
4276,168,295.68
4277,152,269.04
4278,53,94.87
4279,88,160.16
4280,124,217.0
4281,157,276.32
4282,122,222.04
4283,127,226.06
4284,140,245.0
4285,121,215.38
4286,124,221.96
4287,106,195.04
4288,146,261.34000000000003
4289,100,181.99999999999997
4290,142,249.92
4291,89,160.20000000000002
4292,106,190.8
4293,84,147.84
4294,83,151.05999999999997
4295,67,117.25
4296,107,188.32
4297,83,146.08
4298,112,200.48000000000002
4299,63,110.25
4300,133,234.08
4301,165,297.0
4302,70,123.2
4303,54,97.74000000000001
4304,68,122.4
4305,129,234.77999999999997
4306,72,131.04
4307,153,272.34000000000003
4308,139,252.98
4309,107,187.25
4310,107,194.73999999999998
4311,154,271.04
4312,155,285.2
4313,84,154.56
4314,50,89.5
4315,69,122.82000000000001
4316,133,235.41
4317,81,146.61
4318,106,196.10000000000002
4319,57,100.89
4320,165,300.29999999999995
4321,144,256.32
4322,95,171.0
4323,106,192.92
4324,78,136.5
4325,103,184.37
4326,141,259.44
4327,98,180.32
4328,96,174.71999999999997
4329,63,113.4
4330,125,229.99999999999997
4331,153,276.93
4332,156,274.56
4333,119,216.57999999999998
4334,103,190.55
4335,77,141.67999999999998
4336,50,91.5
4337,122,213.5
4338,95,170.05
4339,125,223.75
4340,96,168.96
4341,122,219.6
4342,93,163.68
4343,58,102.66
4344,102,179.52
4345,161,289.8
4346,52,93.60000000000001
4347,88,158.4
4348,82,144.32
4349,54,96.66
4350,132,237.6
4351,55,96.8
4352,61,112.85000000000001
4353,50,90.5
4354,138,242.88
4355,62,109.12
4356,112,200.48000000000002
4357,71,126.38
